Wine ID,Red/White,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Latitude,Longitude,,,,,,,
4095,White,6.3,0.18,0.22,1.5,0.043,45,155,0.99238,3.19,0.48,10.2,5,41.16121437,-7.645680841,,,,,,,
4096,White,8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,41.16121437,-7.645680841,,,,,,,
4097,White,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,41.16121437,-7.645680841,,,,,,,
4098,White,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,41.16121437,-7.645680841,,,,,,,
4099,White,6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,6,41.16121437,-7.645680841,,,,,,,
4100,White,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,41.16121437,-7.645680841,,,,,,,
4101,White,6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,41.16121437,-7.645680841,,,,,,,
4102,White,8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,41.16121437,-7.645680841,,,,,,,
4103,White,8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,41.16121437,-7.645680841,,,,,,,
4104,White,8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,41.16121437,-7.645680841,,,,,,,
4105,White,7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4,6,41.16121437,-7.645680841,,,,,,,
4106,White,6.6,0.32,0.34,7.7,0.044,63,212,0.99526,3.22,0.48,9.7,6,41.16121437,-7.645680841,,,,,,,
4107,White,7.1,0.34,0.31,5.2,0.032,36,140,0.99166,3.35,0.47,12.3,7,41.16121437,-7.645680841,,,,,,,
4108,White,6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6,41.16121437,-7.645680841,,,,,,,
4109,White,8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9,5,41.16121437,-7.645680841,,,,,,,
4110,White,6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,41.16121437,-7.645680841,,,,,,,
4111,White,6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,6,41.16121437,-7.645680841,,,,,,,
4112,White,5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9,6,41.16121437,-7.645680841,,,,,,,
4113,White,6.9,0.34,0.36,1.4,0.032,13,145,0.99214,3.07,0.52,9.8,5,41.16121437,-7.645680841,,,,,,,
4114,White,6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,41.16121437,-7.645680841,,,,,,,
4115,White,7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,41.16121437,-7.645680841,,,,,,,
4116,White,7.1,0.32,0.29,4,0.038,33,170,0.99463,3.27,0.64,10.2,6,41.16121437,-7.645680841,,,,,,,
4117,White,7.3,0.51,0.29,11.3,0.034,61,224,0.99683,3.14,0.56,9.5,6,41.16121437,-7.645680841,,,,,,,
4118,White,7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7,41.16121437,-7.645680841,,,,,,,
4119,White,6.3,0.24,0.55,8.1,0.04,67,216,0.99596,3.24,0.5,9.2,5,41.16121437,-7.645680841,,,,,,,
4120,White,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,41.16121437,-7.645680841,,,,,,,
4121,White,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,41.16121437,-7.645680841,,,,,,,
4122,White,7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,41.16121437,-7.645680841,,,,,,,
4123,White,8.2,0.2,0.38,3.5,0.053,41,174,0.99306,3.22,0.41,11.6,5,41.16121437,-7.645680841,,,,,,,
4124,White,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,41.16121437,-7.645680841,,,,,,,
4125,White,7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,41.16121437,-7.645680841,,,,,,,
4126,White,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,41.16121437,-7.645680841,,,,,,,
4127,White,7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,41.16121437,-7.645680841,,,,,,,
4128,White,6.4,0.16,0.37,1.5,0.037,27,109,0.99345,3.38,0.5,9.8,6,41.16121437,-7.645680841,,,,,,,
4129,White,6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9,5,41.16121437,-7.645680841,,,,,,,
4130,White,5.8,0.3,0.12,1.6,0.036,57,163,0.99239,3.38,0.59,10.5,6,41.16121437,-7.645680841,,,,,,,
4131,White,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,41.16121437,-7.645680841,,,,,,,
4132,White,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,41.16121437,-7.645680841,,,,,,,
4133,White,6.4,0.22,0.3,11.2,0.046,53,149,0.99479,3.21,0.34,10.8,5,41.16121437,-7.645680841,,,,,,,
4134,White,6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,41.16121437,-7.645680841,,,,,,,
4135,White,9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,41.16121437,-7.645680841,,,,,,,
4136,White,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,41.16121437,-7.645680841,,,,,,,
4137,White,5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,41.16121437,-7.645680841,,,,,,,
4138,White,5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,41.16121437,-7.645680841,,,,,,,
4139,White,6.2,0.27,0.18,1.5,0.028,20,111,0.99228,3.41,0.5,10,5,41.16121437,-7.645680841,,,,,,,
4140,White,9,0.29,0.34,12.1,0.03,34,177,0.99706,3.13,0.47,10.6,5,41.16121437,-7.645680841,,,,,,,
4141,White,9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6,41.16121437,-7.645680841,,,,,,,
4142,White,8.9,0.27,0.34,10.7,0.029,19.5,166,0.99669,3.13,0.48,10.6,5,41.16121437,-7.645680841,,,,,,,
4143,White,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,41.16121437,-7.645680841,,,,,,,
4144,White,6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,41.16121437,-7.645680841,,,,,,,
4145,White,7.2,0.22,0.24,1.4,0.041,17,159,0.99196,3.25,0.53,11.2,6,41.16121437,-7.645680841,,,,,,,
4146,White,6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,41.16121437,-7.645680841,,,,,,,
4147,White,6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,5,41.16121437,-7.645680841,,,,,,,
4148,White,6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6,41.16121437,-7.645680841,,,,,,,
4149,White,7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,41.16121437,-7.645680841,,,,,,,
4150,White,6.2,0.33,0.14,4.8,0.052,27,128,0.99475,3.21,0.48,9.4,5,41.16121437,-7.645680841,,,,,,,
4151,White,6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6,41.16121437,-7.645680841,,,,,,,
4152,White,6.6,0.36,0.52,11.3,0.046,8,110,0.9966,3.07,0.46,9.4,5,41.16121437,-7.645680841,,,,,,,
4153,White,6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,41.16121437,-7.645680841,,,,,,,
4154,White,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,41.16121437,-7.645680841,,,,,,,
4155,White,6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,41.16121437,-7.645680841,,,,,,,
4156,White,7.6,0.23,0.64,12.9,0.033,54,170,0.998,3,0.53,8.8,5,41.16121437,-7.645680841,,,,,,,
4157,White,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,41.16121437,-7.645680841,,,,,,,
4158,White,6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,41.16121437,-7.645680841,,,,,,,
4159,White,5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,41.16121437,-7.645680841,,,,,,,
4160,White,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,41.16121437,-7.645680841,,,,,,,
4161,White,6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6,5,41.16121437,-7.645680841,,,,,,,
4162,White,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,41.16121437,-7.645680841,,,,,,,
4163,White,5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,5,41.16121437,-7.645680841,,,,,,,
4164,White,6.6,0.41,0.16,1.4,0.037,28,160,0.99167,2.95,0.45,10.6,6,41.16121437,-7.645680841,,,,,,,
4165,White,7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,5,41.16121437,-7.645680841,,,,,,,
4166,White,6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,7,41.16121437,-7.645680841,,,,,,,
4167,White,6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,41.16121437,-7.645680841,,,,,,,
4168,White,6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6,6,41.16121437,-7.645680841,,,,,,,
4169,White,6.6,0.24,0.24,8.6,0.034,25,135,0.99582,3.33,0.59,10.3,6,41.16121437,-7.645680841,,,,,,,
4170,White,6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,41.16121437,-7.645680841,,,,,,,
4171,White,7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,6,41.16121437,-7.645680841,,,,,,,
4172,White,7,0.14,0.28,1.3,0.026,10,56,0.99352,3.46,0.45,9.9,5,41.16121437,-7.645680841,,,,,,,
4173,White,6.3,0.34,0.36,4.9,0.035,31,185,0.9946,3.15,0.49,9.7,5,41.16121437,-7.645680841,,,,,,,
4174,White,6.8,0.26,0.24,1.9,0.043,70,154,0.99273,3.18,0.52,10.5,5,41.16121437,-7.645680841,,,,,,,
4175,White,6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9,6,41.16121437,-7.645680841,,,,,,,
4176,White,6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,5,41.16121437,-7.645680841,,,,,,,
4177,White,6.7,0.25,0.36,8.6,0.037,63,206,0.99553,3.18,0.5,9.6,5,41.16121437,-7.645680841,,,,,,,
4178,White,5.8,0.3,0.27,1.7,0.014,45,104,0.98914,3.4,0.56,12.6,7,41.16121437,-7.645680841,,,,,,,
4179,White,6.4,0.28,0.56,1.7,0.156,49,106,0.99354,3.1,0.37,9.2,6,41.16121437,-7.645680841,,,,,,,
4180,White,7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4,5,41.16121437,-7.645680841,,,,,,,
4181,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4182,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4183,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4184,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4185,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4186,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4187,White,5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,41.16121437,-7.645680841,,,,,,,
4188,White,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,41.16121437,-7.645680841,,,,,,,
4189,White,7.2,0.615,0.1,1.4,0.068,25,154,0.99499,3.2,0.48,9.7,4,41.16121437,-7.645680841,,,,,,,
4190,White,6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1,6,41.16121437,-7.645680841,,,,,,,
4191,White,6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,41.16121437,-7.645680841,,,,,,,
4192,White,7.3,0.32,0.29,1.5,0.038,32,144,0.99296,3.2,0.55,10.8,5,41.16121437,-7.645680841,,,,,,,
4193,White,6.3,0.21,0.29,11.7,0.048,49,147,0.99482,3.22,0.38,10.8,5,41.16121437,-7.645680841,,,,,,,
4194,White,5.4,0.5,0.13,5,0.028,12,107,0.99079,3.48,0.88,13.5,7,41.16121437,-7.645680841,,,,,,,
4195,White,8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,5,41.16121437,-7.645680841,,,,,,,
4196,White,7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,5,41.16121437,-7.645680841,,,,,,,
4197,White,6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,41.16121437,-7.645680841,,,,,,,
4198,White,7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,5,41.16121437,-7.645680841,,,,,,,
4199,White,6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9,6,41.16121437,-7.645680841,,,,,,,
4200,White,6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,7,41.16121437,-7.645680841,,,,,,,
4201,White,6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5,41.16121437,-7.645680841,,,,,,,
4202,White,6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,41.16121437,-7.645680841,,,,,,,
4203,White,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,41.16121437,-7.645680841,,,,,,,
4204,White,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,41.16121437,-7.645680841,,,,,,,
4205,White,7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6,41.16121437,-7.645680841,,,,,,,
4206,White,7.2,0.2,0.36,2.5,0.028,22,157,0.9938,3.48,0.49,10.6,6,41.16121437,-7.645680841,,,,,,,
4207,White,8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,41.16121437,-7.645680841,,,,,,,
4208,White,7.5,0.25,0.32,8.2,0.024,53,209,0.99563,3.12,0.46,10.8,6,41.16121437,-7.645680841,,,,,,,
4209,White,7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6,41.16121437,-7.645680841,,,,,,,
4210,White,6.3,0.27,0.46,11.1,0.053,44,177,0.99691,3.18,0.67,9.4,5,41.16121437,-7.645680841,,,,,,,
4211,White,6.5,0.3,0.39,7.8,0.038,61,219,0.9959,3.19,0.5,9.4,5,41.16121437,-7.645680841,,,,,,,
4212,White,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,41.16121437,-7.645680841,,,,,,,
4213,White,6.6,0.36,0.52,10.1,0.05,29,140,0.99628,3.07,0.4,9.4,5,41.16121437,-7.645680841,,,,,,,
4214,White,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,41.16121437,-7.645680841,,,,,,,
4215,White,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,41.16121437,-7.645680841,,,,,,,
4216,White,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,41.16121437,-7.645680841,,,,,,,
4217,White,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,41.16121437,-7.645680841,,,,,,,
4218,White,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,41.16121437,-7.645680841,,,,,,,
4219,White,6.6,0.35,0.35,6,0.063,31,150,0.99537,3.1,0.47,9.4,6,41.16121437,-7.645680841,,,,,,,
4220,White,6.5,0.28,0.28,20.4,0.041,40,144,1.0002,3.14,0.38,8.7,5,41.16121437,-7.645680841,,,,,,,
4221,White,6.6,0.36,0.52,10.1,0.05,29,140,0.99628,3.07,0.4,9.4,5,41.16121437,-7.645680841,,,,,,,
4222,White,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,41.16121437,-7.645680841,,,,,,,
4223,White,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,41.16121437,-7.645680841,,,,,,,
4224,White,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,41.16121437,-7.645680841,,,,,,,
4225,White,4.5,0.19,0.21,0.95,0.033,89,159,0.99332,3.34,0.42,8,5,41.16121437,-7.645680841,,,,,,,
4226,White,8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,7,41.16121437,-7.645680841,,,,,,,
4227,White,7.8,0.17,0.23,1.7,0.029,39,128,0.99272,3.37,0.41,10.7,7,41.16121437,-7.645680841,,,,,,,
4228,White,7,0.24,0.24,9,0.03,42,219,0.99636,3.47,0.46,10.2,6,41.16121437,-7.645680841,,,,,,,
4229,White,5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,5,41.16121437,-7.645680841,,,,,,,
4230,White,5.9,0.445,0.26,1.4,0.027,23,109,0.99148,3.3,0.36,10.5,6,41.16121437,-7.645680841,,,,,,,
4231,White,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,41.16121437,-7.645680841,,,,,,,
4232,White,6.8,0.44,0.2,16,0.065,61,186,0.99884,3.13,0.45,8.6,5,41.16121437,-7.645680841,,,,,,,
4233,White,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,41.16121437,-7.645680841,,,,,,,
4234,White,8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,41.16121437,-7.645680841,,,,,,,
4235,White,8.2,0.32,0.26,2.1,0.062,26,87,0.98974,3.1,0.47,12.8,6,41.16121437,-7.645680841,,,,,,,
4236,White,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,41.16121437,-7.645680841,,,,,,,
4237,White,8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,41.16121437,-7.645680841,,,,,,,
4238,White,7.5,0.13,0.38,1.1,0.023,42,104,0.99112,3.28,0.53,11.8,6,41.16121437,-7.645680841,,,,,,,
4239,White,9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,41.16121437,-7.645680841,,,,,,,
4240,White,7.4,0.2,0.37,1.2,0.028,28,89,0.99132,3.14,0.61,11.8,6,41.16121437,-7.645680841,,,,,,,
4241,White,6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,41.16121437,-7.645680841,,,,,,,
4242,White,7.6,0.23,0.4,5.2,0.066,14,91,0.99488,3.17,0.8,9.7,5,41.16121437,-7.645680841,,,,,,,
4243,White,8.1,0.33,0.22,5.2,0.047,24,151,0.99527,3.22,0.47,10.3,5,41.16121437,-7.645680841,,,,,,,
4244,White,7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,41.16121437,-7.645680841,,,,,,,
4245,White,6.7,0.12,0.3,5.2,0.048,38,113,0.99352,3.33,0.44,10.1,7,41.16121437,-7.645680841,,,,,,,
4246,White,5.7,0.18,0.36,1.2,0.046,9,71,0.99199,3.7,0.68,10.9,7,41.16121437,-7.645680841,,,,,,,
4247,White,5.8,0.15,0.28,0.8,0.037,43,127,0.99198,3.24,0.51,9.3,5,41.16121437,-7.645680841,,,,,,,
4248,White,6.6,0.23,0.29,14.45,0.057,29,144,0.99756,3.33,0.54,10.2,6,41.16121437,-7.645680841,,,,,,,
4249,White,7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,41.16121437,-7.645680841,,,,,,,
4250,White,7,0.34,0.39,6.9,0.066,43,162,0.99561,3.11,0.53,9.5,5,41.16121437,-7.645680841,,,,,,,
4251,White,6.4,0.68,0.26,3.4,0.069,25,146,0.99347,3.18,0.4,9.3,5,41.16121437,-7.645680841,,,,,,,
4252,White,7.3,0.22,0.31,2.3,0.018,45,80,0.98936,3.06,0.34,12.9,7,41.16121437,-7.645680841,,,,,,,
4253,White,6.4,0.28,0.27,11,0.042,45,148,0.99786,3.14,0.46,8.7,5,41.16121437,-7.645680841,,,,,,,
4254,White,6.9,0.4,0.22,5.95,0.081,76,303,0.99705,3.4,0.57,9.4,5,41.16121437,-7.645680841,,,,,,,
4255,White,6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,5,41.16121437,-7.645680841,,,,,,,
4256,White,7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,4,41.16121437,-7.645680841,,,,,,,
4257,White,6.45,0.14,0.42,1.2,0.05,51,129,0.99116,3.27,0.69,11.1,7,41.16121437,-7.645680841,,,,,,,
4258,White,6.5,0.15,0.44,12.6,0.052,65,158,0.99688,3.26,0.7,10.3,7,41.16121437,-7.645680841,,,,,,,
4259,White,7.1,0.15,0.34,1,0.033,27,73,0.98974,3.24,0.41,12.2,6,41.16121437,-7.645680841,,,,,,,
4260,White,6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,6,41.16121437,-7.645680841,,,,,,,
4261,White,7.2,0.3,0.26,1.5,0.041,46,178,0.99154,3.19,0.56,11.3,6,41.16121437,-7.645680841,,,,,,,
4262,White,7,0.23,0.33,1,0.043,46,110,0.99118,3.04,0.65,10.8,6,41.16121437,-7.645680841,,,,,,,
4263,White,8,0.13,0.25,1.1,0.033,15,86,0.99044,2.98,0.39,11.2,8,41.16121437,-7.645680841,,,,,,,
4264,White,6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,7,41.16121437,-7.645680841,,,,,,,
4265,White,8.3,0.4,0.41,8.2,0.05,15,122,0.9979,3.39,0.49,9.3,5,41.16121437,-7.645680841,,,,,,,
4266,White,5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,41.16121437,-7.645680841,,,,,,,
4267,White,6.6,0.12,0.25,1.4,0.039,21,131,0.99114,3.2,0.45,11.2,7,41.16121437,-7.645680841,,,,,,,
4268,White,9.6,0.655,0.21,2,0.039,21,120,0.99188,3,1,12.6,6,41.16121437,-7.645680841,,,,,,,
4269,White,6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,5,41.16121437,-7.645680841,,,,,,,
4270,White,5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,41.16121437,-7.645680841,,,,,,,
4271,White,5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9,7,41.16121437,-7.645680841,,,,,,,
4272,White,7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,7,41.16121437,-7.645680841,,,,,,,
4273,White,7.9,0.37,0.31,2.85,0.037,5,24,0.9911,3.19,0.36,11.9,6,41.16121437,-7.645680841,,,,,,,
4274,White,7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3,7,41.16121437,-7.645680841,,,,,,,
4275,White,7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,7,41.16121437,-7.645680841,,,,,,,
4276,White,7.6,0.1,0.33,1,0.031,33,93,0.99094,3.06,0.68,11.2,6,41.16121437,-7.645680841,,,,,,,
4277,White,6.2,0.25,0.31,3.2,0.03,32,150,0.99014,3.18,0.31,12,6,41.16121437,-7.645680841,,,,,,,
4278,White,7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,5,41.16121437,-7.645680841,,,,,,,
4279,White,7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,6,41.16121437,-7.645680841,,,,,,,
4280,White,8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,41.16121437,-7.645680841,,,,,,,
4281,White,7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,41.16121437,-7.645680841,,,,,,,
4282,White,7.6,0.32,0.25,9.5,0.03,15,136,0.99367,3.1,0.44,12.1,6,41.16121437,-7.645680841,,,,,,,
4283,White,7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,5,41.16121437,-7.645680841,,,,,,,
4284,White,6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,6,41.16121437,-7.645680841,,,,,,,
4285,White,7,0.16,0.36,2.6,0.029,28,98,0.99126,3.11,0.37,11.2,7,41.16121437,-7.645680841,,,,,,,
4286,White,8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,41.16121437,-7.645680841,,,,,,,
4287,White,6.6,0.24,0.38,8,0.042,56,187,0.99577,3.21,0.46,9.2,5,41.16121437,-7.645680841,,,,,,,
4288,White,7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,41.16121437,-7.645680841,,,,,,,
4289,White,7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,6,41.16121437,-7.645680841,,,,,,,
4290,White,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,41.16121437,-7.645680841,,,,,,,
4291,White,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,41.16121437,-7.645680841,,,,,,,
4292,White,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,6,41.16121437,-7.645680841,,,,,,,
4293,White,6.7,0.23,0.25,1.6,0.036,28,143,0.99256,3.3,0.54,10.3,6,41.16121437,-7.645680841,,,,,,,
4294,White,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,41.16121437,-7.645680841,,,,,,,
4295,White,5.7,0.23,0.28,9.65,0.025,26,121,0.9925,3.28,0.38,11.3,6,41.16121437,-7.645680841,,,,,,,
4296,White,6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6,41.16121437,-7.645680841,,,,,,,
4297,White,7,0.18,0.37,1.5,0.043,16,104,0.99216,3.18,0.5,10.8,5,41.16121437,-7.645680841,,,,,,,
4298,White,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,6,41.16121437,-7.645680841,,,,,,,
4299,White,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,41.16121437,-7.645680841,,,,,,,
4300,White,6.5,0.46,0.31,5,0.027,15,72,0.99165,3.26,0.6,11.5,7,41.16121437,-7.645680841,,,,,,,
